,Unnamed: 0,Event Type,Valid Date,Valid Time,State,Cities,Counties,Dirty,description
936,616,Severe Weather,2016-09-02,4:00:00,Florida,,"Alachua County, Bay County, Citrus County, Columbia County, Dixie County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Suwannee County, Taylor County, Volusia County, Wakulla County;",,FAILED
937,617,Severe Weather,2016-09-02,5:45:00,Georgia,,,,FAILED
938,618,Severe Weather,2016-09-11,12:05:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
939,619,Severe Weather,2016-10-06,19:30:00,Florida,,,,FAILED
940,620,Severe Weather,2016-10-07,8:00:00,Florida,,"Alachua County, Bay County, Citrus County, Columbia County, Dixie County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Suwannee County, Taylor County, Volusia County, Wakulla County;",,FAILED
941,621,Severe Weather,2016-10-07,16:22:00,Georgia,,,,FAILED
942,622,Severe Weather,2016-10-07,22:45:00,Florida,,,,FAILED
943,623,Severe Weather,2016-10-07,23:00:00,South Carolina,,"Allendale County, Bamberg County, Beaufort County, Berkeley County, Charleston County, Chesterfield County, Clarendon County, Colleton County, Darlington County, Dorchester County, Florence County, Georgetown County, Hampton County, Horry County, Jasper County, Kershaw County, Lee County, Marion County, Marlboro County, Orangeburg County, Richland County, Sumter County, Williamsburg County;",,FAILED
944,626,Severe Weather,2016-10-08,1:10:00,South Carolina,,,,FAILED
945,625,Severe Weather,2016-10-08,14:05:00,North Carolina,,,,FAILED
946,624,Severe Weather,2016-10-08,8:21:00,"North Carolina, South Carolina",,,,FAILED
947,627,Severe Weather,2017-01-08,9:07:00,California,,,,FAILED
948,628,Severe Weather,2017-01-10,19:30:00,California,,,,FAILED
949,629,Severe Weather,2017-01-15,9:27:00,Oklahoma,,Harper County;,,FAILED
950,630,Severe Weather,2017-01-18,18:05:00,California,,,,FAILED
951,631,Severe Weather,2017-01-22,4:15:00,California,,,,FAILED
952,632,Severe Weather,2017-01-22,16:00:00,"Alabama, Georgia, Mississippi, Florida",,,,FAILED
953,633,Severe Weather,2017-02-06,1:00:00,Washington,,"Skagit County, King County, Kitsap County;",,FAILED
954,634,Severe Weather,2017-02-09,16:05:00,"Massachusetts, Connecticut, Rhode Island",,,,FAILED
955,635,Severe Weather,2017-02-17,15:00:00,California,,Los Angeles County;,,FAILED
956,636,Severe Weather,2017-02-17,8:09:00,California,,,,FAILED
957,637,Severe Weather,2017-03-01,11:49:00,"Kentucky, West Virginia, Virginia",,,,FAILED
958,638,Severe Weather,2017-03-01,8:30:00,"Kentucky, Tennessee",,,,FAILED
959,639,Severe Weather,2017-03-02,12:20:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
960,640,Severe Weather,2017-03-06,20:00:00,Missouri,,"Jackson County, Platte County, Cass County, Lafayette County, Chariton County, Carroll County, Clay County, Johnson County;",,FAILED
961,644,Severe Weather,2017-03-08,15:33:00,New York,,,,FAILED
962,643,Severe Weather,2017-03-08,9:30:00,Michigan,,"Jackson County, Calhoun County, Ingham County, Hillsdale County, Washtenaw County, Kent County, Ottawa County, Midland County, Saginaw County;",,FAILED
963,1928,Severe Weather/Transmission Interruption,2017-03-08,13:30:00,New York,,TRUE,,FAILED
964,641,Severe Weather,2017-03-08,11:30:00,Ohio,,,,FAILED
965,642,Severe Weather,2017-03-08,12:00:00,Michigan,,,,FAILED
966,645,Severe Weather,2017-03-14,12:32:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
967,646,Severe Weather,2017-03-21,20:00:00,Georgia,,,,FAILED
968,647,Severe Weather,2017-03-29,3:30:00,Texas,,,,FAILED
969,648,Severe Weather,2017-04-03,11:00:00,"Alabama, Georgia",,,,FAILED
970,649,Severe Weather,2017-04-06,19:00:00,California,,,,FAILED
971,650,Severe Weather,2017-04-07,8:15:00,Oregon,,"Multnomah County, Washington County, Marion County, Clackamas County",,FAILED
972,651,Severe Weather,2017-04-07,4:33:00,Oregon,,,,FAILED
973,652,Severe Weather,2017-04-24,5:32:00,North Carolina,,Mecklenburg County,,FAILED
974,653,Severe Weather,2017-04-30,1:00:00,"Arkansas, Louisiana, Mississippi",,,,FAILED
975,654,Severe Weather,2017-05-01,23:14:00,Ohio,,,,FAILED
976,655,Severe Weather,2017-05-04,5:00:00,Alabama,,Georgia,,FAILED
977,656,Severe Weather,2017-05-19,5:30:00,Missouri,,St. Louis County,,FAILED
978,657,Severe Weather,2017-05-27,23:00:00,"Tennessee, Alabama",,,,FAILED
979,658,Severe Weather,2017-05-27,23:10:00,Tennessee,,Shelby County,,FAILED
980,659,Severe Weather,2017-05-28,19:30:00,Louisiana,,Texas,,FAILED
981,660,Severe Weather,2017-05-28,19:30:00,Texas,,Louisiana,,FAILED
982,661,Severe Weather,2017-06-11,13:25:00,Wisconsin,,,,FAILED
983,662,Severe Weather,2017-06-11,7:00:00,Minnesota,,,,FAILED
984,663,Severe Weather,2017-06-15,17:00:00,"Alabama, Georgia",,,,FAILED
985,664,Severe Weather,2017-06-16,20:00:00,Arkansas,,,,FAILED
986,665,Severe Weather,2017-06-16,20:00:00,Nebraska,,"Cass County, Douglas County, Sarpy County",,FAILED
987,666,Severe Weather,2017-06-17,21:00:00,"Missouri, Kansas",,"Jackson County, Platte County, Clay County, Cass County",,FAILED
988,667,Severe Weather,2017-06-22,18:00:00,Michigan,,"Wayne County, Monroe County",,FAILED
989,668,Severe Weather,2017-07-07,3:30:00,Michigan,,"Kent County, Ottawa County, Muskegon County, Barry County, Oceana County, Eaton County",,FAILED
990,669,Severe Weather,2017-07-18,16:23:00,Nevada,,,,FAILED
991,670,Severe Weather,2017-07-22,22:00:00,"Missouri, Kansas",,,,FAILED
992,671,Severe Weather,2017-07-22,22:00:00,Missouri,,,,FAILED
993,672,Severe Weather,2017-07-22,22:00:00,Missouri,,,,FAILED
994,673,Severe Weather,2017-07-23,4:00:00,Missouri,,Illinois,,FAILED
995,674,Severe Weather,2017-08-25,18:30:00,Texas,,,,FAILED
996,675,Severe Weather,2017-08-25,18:17:00,Texas,,"Matagorda County, Nueces County, Aransas County, Refugio County, San Patricio County, Calhoun County, Victoria County, Jackson County, Live Oak County, Jim Wells County, Bee County, Lavaca County;",,FAILED
997,676,Severe Weather,2017-08-26,6:26:00,Texas,,,,FAILED
998,677,Severe Weather,2017-08-26,0:39:00,Texas,,,,FAILED
999,678,Severe Weather,2017-08-27,5:10:00,Texas,,Harris County;,,FAILED
1000,679,Severe Weather,2017-08-30,2:15:00,Texas,,,,FAILED
1001,680,Severe Weather,2017-08-31,14:49:00,California,,Los Angeles County;,,FAILED
1002,681,Severe Weather,2017-09-01,15:41:00,California,,,,FAILED
1003,682,Severe Weather,2017-09-09,0:00:00,Florida,,"Hillsborough County, Pasco County, Polk County;",,FAILED
1004,683,Severe Weather,2017-09-09,12:30:00,Florida,,,,FAILED
1005,684,Severe Weather,2017-09-10,20:37:00,Florida,,,,FAILED
1006,685,Severe Weather,2017-09-10,18:35:00,Florida,,"Alachua County, Bay County, Brevard County, Citrus County, Columbia County, Dixie County, Flagler County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Leon County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Suwannee County, Taylor County, Volusia County, Wakulla County;",,FAILED
1007,686,Severe Weather,2017-09-11,2:27:00,Georgia,,,,FAILED
1008,687,Severe Weather,2017-09-11,17:30:00,"North Carolina, South Carolina",,,,FAILED
1009,688,Severe Weather,2017-09-11,0:30:00,Florida,,,,FAILED
1010,689,Severe Weather,2017-09-11,12:55:00,South Carolina,,,,FAILED
1011,690,Severe Weather,2017-10-08,3:00:00,"Alabama, Mississippi, Florida",,,,FAILED
1012,691,Severe Weather,2017-10-09,6:44:00,California,,,,FAILED
1013,1943,Severe Weather/Transmission Interruption,2017-10-09,2:03:00,California,,TRUE,,FAILED
1014,692,Severe Weather,2017-10-20,3:44:00,Washington,,,,FAILED
1015,693,Severe Weather,2017-10-22,8:45:00,"Texas, Arkansas, Louisiana, Mississippi",,,,FAILED
1016,694,Severe Weather,2017-10-23,17:50:00,"North Carolina, South Carolina",,,,FAILED
1017,695,Severe Weather,2017-10-29,23:40:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1018,696,Severe Weather,2017-11-05,19:35:00,Ohio,,,,FAILED
1019,697,Severe Weather,2017-11-13,16:33:00,Washington,,King County;,,FAILED
1020,698,Severe Weather,2017-11-13,2:00:00,Washington,,"Island County, King County, Kitsap County, Thurston County, Skagit County, Whatcom County;",,FAILED
1021,1955,Severe Weather/Transmission Interruption,2017-12-04,21:53:00,California,,TRUE,,FAILED
1022,699,Severe Weather,2017-12-05,6:30:00,Michigan,,"Oscoda County, Isabella County, Roscommon County, Ogemaw County;",,FAILED
1023,700,Severe Weather,2017-12-07,20:00:00,Texas,,Bexar County;,,FAILED
1024,701,Severe Weather,2017-12-08,9:30:00,"Louisiana, Mississippi",,,,FAILED
1025,702,Severe Weather,2017-12-08,10:00:00,"Alabama, Georgia, Mississippi",,,,FAILED
1026,1956,Severe Weather/Transmission Interruption,2017-12-10,1:25:00,California,"Ventura County, Santa Barbara County;",TRUE,,FAILED
1027,703,Severe Weather,2018-01-01,18:21:00,Tennessee,,,,FAILED
1028,704,Severe Weather,2018-01-01,17:43:00,Texas,,,,FAILED
1029,706,Severe Weather,2018-01-02,6:45:00,"North Carolina, South Carolina",,,,FAILED
1030,705,Severe Weather,2018-01-02,7:30:00,South Carolina,,,,FAILED
1031,707,Severe Weather,2018-01-15,4:20:00,Texas,,,,FAILED
1032,708,Severe Weather,2018-01-16,15:00:00,Tennessee,,,,FAILED
1033,709,Severe Weather,2018-01-16,13:57:00,Texas,,,,FAILED
1034,710,Severe Weather,2018-01-18,5:00:00,"Texas, Arkansas, Louisiana, Mississippi",,,,FAILED
1035,711,Severe Weather,2018-03-01,11:43:00,California,,,,FAILED
1036,712,Severe Weather,2018-03-01,21:57:00,Ohio,,,,FAILED
1037,713,Severe Weather,2018-03-01,22:20:00,Michigan,,"Wayne County, Washtenaw County, Oakland County, Macomb County, Monroe County;",,FAILED
1038,714,Severe Weather,2018-03-02,17:00:00,"Maryland, Delaware",,,,FAILED
1039,715,Severe Weather,2018-03-02,15:10:00,Ohio,,,,FAILED
1040,716,Severe Weather,2018-03-02,11:34:00,New York,,,,FAILED
1041,719,Severe Weather,2018-03-02,13:51:00,Pennsylvania,,,,FAILED
1042,720,Severe Weather,2018-03-02,11:58:00,Pennsylvania,,"Berks County, Bucks County, Carbon County, Chester County, Clinton County, Columbia County, Cumberland County, Dauphin County, Juniata County, Lackawanna County, Lancaster County, Lebanon County, Lehigh County, Luzerne County, Lycoming County, Monroe County, Montgomery County, Montour County, Northampton County, Northumberland County, Pike County, Schuylkill County, Snyder County;",,FAILED
1043,717,Severe Weather,2018-03-02,15:46:00,New York,,"New York County, Westchester County;",,FAILED
1044,725,Severe Weather,2018-03-02,8:00:00,"West Virginia, Virginia",,,,FAILED
1045,724,Severe Weather,2018-03-02,8:42:00,New York,,,,FAILED
1046,718,Severe Weather,2018-03-02,13:51:00,"Massachusetts, Connecticut, Rhode Island",,,,FAILED
1047,722,Severe Weather,2018-03-02,7:00:00,New York,,"Dutchess County, Orange County, Greene County, Ulster County, Putnam County, Sullivan County, Albany County, Columbia County;",,FAILED
1048,721,Severe Weather,2018-03-02,12:00:00,Pennsylvania,,,,FAILED
1049,723,Severe Weather,2018-03-02,12:00:00,Maryland,,,,FAILED
1050,726,Severe Weather,2018-03-07,16:10:00,New Jersey,,,,FAILED
1051,727,Severe Weather,2018-03-07,17:15:00,New Jersey,,,,FAILED
1052,728,Severe Weather,2018-03-07,12:00:00,Pennsylvania,,,,FAILED
1053,729,Severe Weather,2018-03-07,19:37:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1054,730,Severe Weather,2018-03-13,8:50:00,"Massachusetts, Rhode Island",,,,FAILED
1055,731,Severe Weather,2018-03-19,23:29:00,"Alabama, Georgia",,,,FAILED
1056,732,Severe Weather,2018-03-20,19:00:00,New Jersey,,"Atlantic County, Camden County, Cape May County, Gloucester County, Salem County, Cumberland County, Burlington County;",,FAILED
1057,733,Severe Weather,2018-03-24,22:30:00,"West Virginia, Virginia",,,,FAILED
1058,734,Severe Weather,2018-04-04,16:42:00,New York,,,,FAILED
1059,735,Severe Weather,2018-04-05,0:50:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1060,736,Severe Weather,2018-04-14,9:30:00,"Texas, Arkansas, Louisiana, Mississippi",,,,FAILED
1061,737,Severe Weather,2018-04-15,7:30:00,Michigan,,,,FAILED
1062,738,Severe Weather,2018-04-15,17:14:00,"North Carolina, South Carolina",,,,FAILED
1063,739,Severe Weather,2018-05-04,14:00:00,Michigan,,"Calhoun County, Genesee County, Ingham County, Kent County, Macomb County, Midland County, Saginaw County, Gratiot County;",,FAILED
1064,740,Severe Weather,2018-05-04,12:00:00,Michigan,,,,FAILED
1065,741,Severe Weather,2018-05-04,20:10:00,New York,,,,FAILED
1066,742,Severe Weather,2018-05-04,23:10:00,"New Hampshire, Vermont",,,,FAILED
1067,743,Severe Weather,2018-05-05,4:30:00,"New Hampshire, Maine, Vermont",,,,FAILED
1068,744,Severe Weather,2018-05-14,19:08:00,Virginia,,,,FAILED
1069,749,Severe Weather,2018-05-15,18:35:00,"Massachusetts, Connecticut, Rhode Island",,,,FAILED
1070,747,Severe Weather,2018-05-15,17:25:00,New Jersey,,,,FAILED
1071,746,Severe Weather,2018-05-15,16:00:00,New York,,"Dutchess County, Ulster County, Orange County;",,FAILED
1072,745,Severe Weather,2018-05-15,14:50:00,Pennsylvania,,"Lehigh County, Schuylkill County, Cumberland County, Lancaster County, Northampton County, Berks County, Clinton County, Susquehanna County, Bucks County, Carbon County, Chester County, Columbia County, Juniata County;",,FAILED
1073,748,Severe Weather,2018-05-15,18:14:00,Pennsylvania,,,,FAILED
1074,750,Severe Weather,2018-05-15,17:15:00,New York,,,,FAILED
1075,751,Severe Weather,2018-05-17,1:11:00,California,,Contra Costa County;,,FAILED
1076,752,Severe Weather,2018-05-26,18:40:00,Texas,,Harris County;,,FAILED
1077,753,Severe Weather,2018-06-02,5:00:00,"Missouri, Kansas",,,,FAILED
1078,754,Severe Weather,2018-06-18,18:20:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1079,755,Severe Weather,2018-06-22,14:38:00,Washington,,,,FAILED
1080,756,Severe Weather,2018-06-28,18:36:00,"Illinois, Missouri",,,,FAILED
1081,757,Severe Weather,2018-06-28,14:50:00,"Alabama, Georgia",,,,FAILED
1082,758,Severe Weather,2018-06-29,7:35:00,Minnesota,,St. Louis County;,,FAILED
1083,1993,Severe Weather/Transmission Interruption,2018-07-18,17:28:00,Oregon,,TRUE,,FAILED
1084,759,Severe Weather,2018-07-20,16:19:00,Kentucky,,,,FAILED
1085,761,Severe Weather,2018-07-21,7:20:00,Georgia,,,,FAILED
1086,760,Severe Weather,2018-07-21,4:45:00,Arkansas,,,,FAILED
1087,1998,Severe Weather/Transmission Interruption,2018-07-23,4:16:00,Florida,Pinellas County;,TRUE,,FAILED
1088,2000,Severe Weather/Transmission Interruption,2018-07-27,16:28:00,New York,New York County;,TRUE,,FAILED
1089,2003,Natural Disaster,2018-07-29,14:33:00,California,,TRUE,,FAILED
1090,762,Severe Weather,2018-07-30,6:30:00,Arizona,,Maricopa County;,,FAILED
1091,2006,Natural Disaster,2018-08-07,1:22:00,California,Butte County;,TRUE,,FAILED
1092,2005,Natural Disaster,2018-08-07,1:22:00,California,Butte County;,TRUE,,FAILED
1093,763,Severe Weather,2018-08-26,22:00:00,Michigan,,"Muskegon County, Newaygo County, Oceana County, Mason County, Kent County, Mecosta County, Montcalm County, Isabella County, Midland County, Saginaw County;",,FAILED
1094,764,Severe Weather,2018-08-28,20:00:00,Michigan,,"Benzie County, Barry County, Grand Traverse County, Kalkaska County, Mason County, Oceana County, Muskegon County, Kent County, Newaygo County, Montcalm County, Mecosta County, Antrim County, Eaton County, Ionia County, Isabella County, Clare County, Saginaw County;",,FAILED
1095,765,Severe Weather,2018-08-29,0:00:00,Illinois,,,,FAILED
1096,2014,Natural Disaster/Transmission Interruption,2018-08-31,15:07:00,Oregon,,TRUE,,FAILED
1097,766,Severe Weather,2018-09-13,20:56:00,"North Carolina, South Carolina",,,,FAILED
1098,767,Severe Weather,2018-09-13,20:30:00,North Carolina,,,,FAILED
1099,768,Severe Weather,2018-09-15,1:05:00,South Carolina,,"Horry County, Chesterfield County, Dillon County, Georgetown County, Marlboro County, Darlington County;",,FAILED
1100,769,Severe Weather,2018-09-16,8:00:00,"North Carolina, South Carolina",,,,FAILED
1101,771,Severe Weather,2018-10-10,16:00:00,Florida,,,,FAILED
1102,770,Severe Weather,2018-10-10,11:59:00,"Alabama, Georgia, Florida",,,,FAILED
1103,772,Severe Weather,2018-10-10,14:00:00,Florida,,,,FAILED
1104,773,Severe Weather,2018-10-11,16:42:00,"North Carolina, South Carolina",,,,FAILED
1105,776,Severe Weather,2018-10-11,7:21:00,South Carolina,,,,FAILED
1106,775,Severe Weather,2018-10-11,13:15:00,"North Carolina, South Carolina",,,,FAILED
1107,774,Severe Weather,2018-10-11,18:55:00,North Carolina,,,,FAILED
1108,777,Severe Weather,2018-10-16,4:15:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1109,778,Severe Weather,2018-10-21,0:16:00,"West Virginia, Virginia",,,,FAILED
1110,779,Severe Weather,2018-10-31,19:30:00,Texas,,Harris County;,,FAILED
1111,780,Severe Weather,2018-11-03,17:20:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1112,781,Severe Weather,2018-11-06,9:49:00,Tennessee,,,,FAILED
1113,785,Severe Weather,2018-11-15,5:38:00,"Kentucky, Ohio",,,,FAILED
1114,782,Severe Weather,2018-11-15,10:50:00,"West Virginia, Virginia",,,,FAILED
1115,783,Severe Weather,2018-11-15,3:23:00,Kentucky,,,,FAILED
1116,784,Severe Weather,2018-11-15,5:28:00,Indiana,,,,FAILED
1117,786,Severe Weather,2018-11-25,22:30:00,Illinois,,"Will County, DuPage County, Kane County, McHenry County, Winnebago County, Ogle County, DeKalb County, Lee County, Grundy County, Lake County, Cook County, Livingston County, Stephenson County, LaSalle County, Kankakee County, Kendall County, Boone County;",,FAILED
1118,787,Severe Weather,2018-11-27,8:00:00,"New Hampshire, Maine, Vermont",,,,FAILED
1119,2044,Severe Weather/Transmission Interruption,2018-12-09,3:35:00,North Carolina,,TRUE,,FAILED
1120,789,Severe Weather,2018-12-09,0:23:00,"Alabama, Georgia",,,,FAILED
1121,788,Severe Weather,2018-12-09,8:41:00,North Carolina,,,,FAILED
1122,791,Severe Weather,2018-12-14,18:00:00,Washington,,Snohomish County;,,FAILED
1123,790,Severe Weather,2018-12-14,16:00:00,Washington,,"King County, Kitsap County, Island County, Pierce County, Thurston County, Whatcom County, Skagit County, Kittitas County;",,FAILED
1124,792,Severe Weather,2018-12-20,9:30:00,Washington,,"Skagit County, Snohomish County, King County, Kitsap County, Island County;",,FAILED
1125,795,Severe Weather,2019-01-06,1:00:00,Washington,,"King County, Thurston County, Pierce County;",,FAILED
1126,794,Severe Weather,2019-01-06,17:56:00,California,,Sacramento County;,,FAILED
1127,793,Severe Weather,2019-01-06,3:00:00,Washington,,,,FAILED
1128,797,Severe Weather,2019-01-12,11:30:00,"Nebraska, Missouri",,,,FAILED
1129,796,Severe Weather,2019-01-12,11:30:00,"Missouri, Kansas",,,,FAILED
1130,798,Severe Weather,2019-01-13,5:30:00,"North Carolina, South Carolina",,,,FAILED
1131,799,Severe Weather,2019-01-16,17:26:00,California,,,,FAILED
1132,801,Severe Weather,2019-01-30,7:00:00,Illinois,,Pike County;,,FAILED
1133,800,Severe Weather,2019-01-30,9:30:00,Michigan,,,,FAILED
1134,802,Severe Weather,2019-02-05,18:17:00,California,,,,FAILED
1135,2066,Severe Weather/Transmission Interruption,2019-02-07,7:39:00,Arkansas,,TRUE,,FAILED
1136,803,Severe Weather,2019-02-07,8:55:00,Michigan,,,,FAILED
1137,804,Severe Weather,2019-02-08,18:30:00,Washington,,,,FAILED
1138,805,Severe Weather,2019-02-13,2:48:00,California,,,,FAILED
1139,2068,Severe Weather/Transmission Interruption,2019-02-23,14:05:00,Virginia,,TRUE,,FAILED
1140,810,Severe Weather,2019-02-24,14:33:00,Pennsylvania,,,,FAILED
1141,811,Severe Weather,2019-02-24,20:02:00,Michigan,,,,FAILED
1142,809,Severe Weather,2019-02-24,12:31:00,Ohio,,,,FAILED
1143,806,Severe Weather,2019-02-24,18:00:00,Pennsylvania,,,,FAILED
1144,807,Severe Weather,2019-02-24,11:21:00,"West Virginia, Ohio, Virginia",,,,FAILED
1145,808,Severe Weather,2019-02-24,18:47:00,Pennsylvania,,,,FAILED
1146,812,Severe Weather,2019-02-25,13:35:00,"New Hampshire, Maine, Massachusetts, Connecticut, Rhode Island, Vermont",,,,FAILED
1147,2074,Severe Weather/Transmission Interruption,2019-03-13,15:51:00,Texas,,TRUE,,FAILED
1148,813,Severe Weather,2019-03-13,11:29:00,Colorado,,Jefferson County;,,FAILED
1149,814,Severe Weather,2019-03-13,5:50:00,Texas,,"Midland County, Ector County, Tarrant County, Dallas County, Wichita County, Brown County;",,FAILED
1150,2075,Severe Weather/Transmission Interruption,2019-03-13,15:00:00,"Texas, Oklahoma, Kansas",,TRUE,,FAILED
1151,815,Severe Weather,2019-04-07,13:46:00,Texas,,,,FAILED
1152,816,Severe Weather,2019-04-13,18:15:00,"Texas, Arkansas, Louisiana, Mississippi",,,,FAILED
1153,817,Severe Weather,2019-04-15,4:35:00,Virginia,,,,FAILED
1154,818,Severe Weather,2019-04-18,19:55:00,"Alabama, Georgia, Mississippi, Florida",,,,FAILED
1155,2090,Severe Weather/Transmission Interruption,2019-04-26,15:16:00,Massachusetts,Hampden County[13];,TRUE,,FAILED
1156,819,Severe Weather,2019-04-26,17:46:00,"North Carolina, South Carolina",,,,FAILED
1157,2095,Severe Weather/Distribution Interruption,2019-05-08,15:50:00,"Texas, Louisiana",,TRUE,,FAILED
1158,2096,Severe Weather/Transmission Interruption,2019-05-09,19:06:00,Texas,Harris County;,TRUE,,FAILED
1159,820,Severe Weather,2019-05-09,17:55:00,Texas,,Harris County;,,FAILED
1160,821,Severe Weather,2019-05-10,2:00:00,Texas,,,,FAILED
1161,822,Severe Weather,2019-05-18,15:45:00,Texas,,"Ector County, Midland County, Tarrant County, Dallas County, Stephens County, Anderson County, McLennan County, Ellis County, Hunt County, Young County, Bell County, Limestone County, Collin County, Rockwall County, Henderson County, Parker County, Falls County, Freestone County, Kaufman County, Grayson County, Smith County;",,FAILED
1162,2098,Severe Weather/Transmission Interruption,2019-05-23,1:11:00,Indiana,,TRUE,,FAILED
1163,823,Severe Weather,2019-05-23,16:55:00,Virginia,,,,FAILED
1164,824,Severe Weather,2019-05-24,21:47:00,California,,,,FAILED
1165,2101,Severe Weather/Transmission Interruption,2019-05-27,22:07:00,Ohio,"Montgomery County, Darke County, Mercer County, Miami County, Greene County;",TRUE,,FAILED
1166,2102,Severe Weather/Transmission Interruption,2019-06-02,18:19:00,California,,TRUE,,FAILED
1167,825,Severe Weather,2019-06-06,18:09:00,Texas,,Bexar County;,,FAILED
1168,826,Severe Weather,2019-06-09,14:45:00,Texas,,"Collin County, Dallas County, Denton County, Palo Pinto County, Tarrant County, Ellis County, Williamson County;",,FAILED
1169,2107,Severe Weather/Transmission Interruption,2019-06-16,3:25:00,Oklahoma,,TRUE,,FAILED
1170,827,Severe Weather,2019-06-16,2:00:00,Texas,,"Dallas County, Tarrant County, Collin County, Denton County;",,FAILED
1171,828,Severe Weather,2019-06-19,22:30:00,Arkansas,,,,FAILED
1172,829,Severe Weather,2019-06-20,16:11:00,Virginia,,,,FAILED
1173,830,Severe Weather,2019-06-21,19:15:00,"Kentucky, Tennessee",,,,FAILED
1174,831,Severe Weather,2019-06-22,20:46:00,"Alabama, Georgia",,,,FAILED
1175,832,Severe Weather,2019-06-23,22:00:00,Texas,,"Dallas County, Denton County, Ellis County, Collin County, Ellis County, Hood County, Johnson County, Kaufman County;",,FAILED
1176,833,Severe Weather,2019-06-24,5:30:00,Arkansas,,,,FAILED
1177,834,Severe Weather,2019-06-30,15:15:00,New York,,"Nassau County, Suffolk County;",,FAILED
1178,835,Severe Weather,2019-06-30,15:30:00,Illinois,,"Cook County, DeKalb County, DuPage County, Grundy County, Iroquois County, Ford County, Lake County, Kendall County, Kankakee County, Kane County, Ogle County;",,FAILED
1179,836,Severe Weather,2019-07-10,12:10:00,Texas,,"Collin County, Dallas County, Denton County, Hood County, Johnson County, Tarrant County;",,FAILED
1180,837,Severe Weather,2019-07-13,23:55:00,Louisiana,,"Acadia Parish, Avoyelles Parish, Catahoula Parish, Evangeline Parish, Grant Parish, Iberia Parish, LaSalle Parish, Natchitoches Parish, Rapides Parish, Sabine Parish, St. Landry Parish, St. Martin Parish, St. Mary Parish, St. Tammany Parish, Allen Parish, Beauregard Parish, Calcasieu Parish, Vermilion Parish, De Soto Parish, Jefferson Davis Parish, Red River Parish, Tangipahoa Parish, Vernon Parish, Washington Parish;",,FAILED
1181,838,Severe Weather,2019-07-13,7:15:00,Louisiana,,,,FAILED
1182,839,Severe Weather,2019-07-19,19:00:00,Michigan,,,,FAILED
1183,841,Severe Weather,2019-07-20,3:00:00,Michigan,,"Kent County, Newaygo County, Mecosta County, Montcalm County, Isabella County, Ionia County, Allegan County, Barry County;",,FAILED
1184,840,Severe Weather,2019-07-20,11:55:00,"Michigan, Wisconsin",,,,FAILED
1185,842,Severe Weather,2019-07-21,23:00:00,New York,,"Kings County, New York County, Queens County, Bronx County, Westchester County, Richmond County;",,FAILED
1186,844,Severe Weather,2019-07-22,17:50:00,New Jersey,,Gloucester County;,,FAILED
1187,843,Severe Weather,2019-07-22,16:00:00,Pennsylvania,,"Bucks County, Delaware County;",,FAILED
1188,845,Severe Weather,2019-07-23,15:39:00,Massachusetts,,,,FAILED
1189,2123,Severe Weather/Transmission Interruption,2019-07-30,8:45:00,Louisiana,,TRUE,,FAILED
1190,2128,Severe Weather/Transmission Interruption,2019-08-08,16:16:00,Ohio,,TRUE,,FAILED
1191,846,Severe Weather,2019-08-13,15:10:00,Texas,,Williamson County;,,FAILED
1192,847,Severe Weather,2019-08-15,15:11:00,Texas,,,,FAILED
1193,848,Severe Weather,2019-08-26,19:00:00,Oklahoma,,,,FAILED
1194,2141,Severe Weather/Transmission Interruption,2019-08-26,19:00:00,Oklahoma,,TRUE,,FAILED
1195,849,Severe Weather,2019-09-04,14:30:00,Texas,,,,FAILED
1196,850,Severe Weather,2019-09-05,22:00:00,North Carolina,,,,FAILED
1197,851,Severe Weather,2019-09-05,22:36:00,"North Carolina, South Carolina",,,,FAILED
1198,852,Severe Weather,2019-09-05,4:15:00,South Carolina,,,,FAILED
1199,853,Severe Weather,2019-09-06,8:20:00,North Carolina,,,,FAILED
